"Subject" "Activity" "variable" "mean" "median"
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.12866715764898 -0.14859186
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.288334735714286 -0.28058501
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...X" -0.253164344918367 -0.26762116
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.33758970122449 -0.34995216
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Z" 0.00937223889183673 0.026387386
1 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.352449631363265 -0.32134794
1 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.0557022524693878 -0.081013533
1 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.0318694271979592 -0.055381283
1 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...X" -0.100453729040816 -0.13059937
1 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Y" 0.0825511487183673 0.12339912
1 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Z" -0.0756762067714286 -0.08355044
1 "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.0965845343040816 0.083741909
1 "WALKING_DOWNSTAIRS" "fBodyAccMag.meanFreq.." 0.119187142767959 0.12265316
1 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.0262184949326531 0.0081418252
1 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.0764915474326531 0.078122348
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.185720285744898 -0.18616832
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq.." 0.349613895469388 0.36425139
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.281963359177551 -0.32529153
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.190000706165102 0.17909028
1 "WALKING_DOWNSTAIRS" "tBodyAcc.std...X" 0.0300353383483878 0.026284824
1 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Y" -0.0319359434489796 -0.03574553
1 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Z" -0.230434213204082 -0.23035782
1 "WALKING_DOWNSTAIRS" "tGravityAcc.std...X" -0.950559811632653 -0.95714561
1 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Y" -0.937018658979592 -0.94146904
1 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Z" -0.895939695102041 -0.89979118
1 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...X" -0.012283860544898 -0.018679711
1 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Y" -0.101601390640816 -0.12235991
1 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Z" -0.345735032326531 -0.33837871
1 "WALKING_DOWNSTAIRS" "tBodyGyro.std...X" -0.458030542938775 -0.39244675
1 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Y" -0.126349194938775 -0.13965682
1 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Z" -0.124702454242857 -0.12087797
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...X" -0.487027342244898 -0.48668696
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Y" -0.238824827530612 -0.25649015
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Z" -0.268761480242857 -0.28690586
1 "WALKING_DOWNSTAIRS" "tBodyAccMag.std.." 0.0198843506265306 0.012738503
1 "WALKING_DOWNSTAIRS" "tGravityAccMag.std.." 0.0198843506265306 0.012738503
1 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std.." -0.0257877197081633 -0.029108804
1 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.225724368061224 -0.21352886
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std.." -0.306510645530612 -0.34730564
1 "WALKING_DOWNSTAIRS" "fBodyAcc.std...X" 0.0243308391387755 0.0084620015
1 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Y" -0.112963739953061 -0.11410808
1 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Z" -0.297927894693878 -0.3058672
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...X" -0.0863278966402041 -0.073829416
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Y" -0.134580008877551 -0.13216735
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Z" -0.401721464285714 -0.39075595
1 "WALKING_DOWNSTAIRS" "fBodyGyro.std...X" -0.495422486102041 -0.42680749
1 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Y" -0.181414728657143 -0.17622615
1 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Z" -0.238443565306122 -0.22826933
1 "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.186530301073469 -0.19421705
1 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.104052260726531 -0.10038422
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.398350390122449 -0.40778652
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.391919876612245 -0.39254963
1 "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.255461689622641 0.26001212
1 "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0239531492643396 -0.021954576
1 "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.0973020020943396 -0.10683037
1 "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.89335109754717 0.8950979
1 "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.362153364339623 -0.36604115
1 "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.075402939754717 -0.074466305
1 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.101372729922642 0.096766961
1 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.0194863076188679 0.013785748
1 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" -0.0455625449113208 -0.021435044
1 "WALKING_UPSTAIRS" "tBodyGyro.mean...X" 0.050549379754717 0.093609178
1 "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.166170015088679 -0.18502227
1 "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0583595463981132 0.061595964
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.122232768011321 -0.12121225
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0421485884509434 -0.028408846
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0407125527654717 -0.024690708
1 "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.129927630735849 -0.13258213
1 "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.129927630735849 -0.13258213
1 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.466503446226415 -0.46366681
1 "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.126735589969811 -0.13508638
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.59488286509434 -0.58606799
1 "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.404321784150943 -0.40382884
1 "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.190976720811321 -0.1763477
1 "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.433349702075472 -0.43699429
1 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...X" -0.418735000377359 -0.42352586
1 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Y" -0.160697213516981 -0.19596294
1 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Z" -0.520114793584906 -0.51900275
1 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.479875245660377 -0.47733812
1 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.41344458754717 -0.42329991
1 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.685474353962264 -0.67744308
1 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...X" -0.377023128301887 -0.36214309
1 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.509495531698113 -0.50235397
1 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.551104284150943 -0.54594667
1 "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.492611667924528 -0.50841127
1 "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.319474609056604 -0.3062881
1 "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.453597213018868 -0.4777879
1 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...X" -0.187450247737736 -0.17620757
1 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Y" -0.473574786603774 -0.47924203
1 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Z" -0.133373904258491 -0.096896885
1 "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.352395944716981 -0.35587484
1 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq.." -0.0977433496415094 -0.091449204
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.44265216245283 -0.44502569
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.085352409154717 0.070307979
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.325961457396226 -0.3398615
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq.." -0.219303376110566 -0.19237225
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.634665082075472 -0.63769666
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.114277342454717 0.11343979
1 "WALKING_UPSTAIRS" "tBodyAcc.std...X" -0.35470802509434 -0.35712019
1 "WALKING_UPSTAIRS" "tBodyAcc.std...Y" -0.00232026501698113 0.0012200422
1 "WALKING_UPSTAIRS" "tBodyAcc.std...Z" -0.0194792388471698 -0.017909026
1 "WALKING_UPSTAIRS" "tGravityAcc.std...X" -0.956367027924528 -0.96667661
1 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.952849233207547 -0.96939257
1 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.912379410377358 -0.92143271
1 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.446843887735849 -0.44118742
1 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.378274426037736 -0.37666166
1 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.706593530943396 -0.71030832
1 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.544871104528302 -0.5893452
1 "WALKING_UPSTAIRS" "tBodyGyro.std...Y" 0.00410518379811321 0.0065099818
1 "WALKING_UPSTAIRS" "tBodyGyro.std...Z" -0.50716867490566 -0.54632096
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...X" -0.614786508490566 -0.61138333
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Y" -0.601696656226415 -0.59734456
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Z" -0.606332002264151 -0.60070987
1 "WALKING_UPSTAIRS" "tBodyAccMag.std.." -0.324970929245283 -0.32439212
1 "WALKING_UPSTAIRS" "tGravityAccMag.std.." -0.324970929245283 -0.32439212
1 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std.." -0.478991622075472 -0.47897137
1 "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.14861931805283 -0.20028901
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std.." -0.648553044339623 -0.64489902
1 "WALKING_UPSTAIRS" "fBodyAcc.std...X" -0.337428188679245 -0.33300892
1 "WALKING_UPSTAIRS" "fBodyAcc.std...Y" 0.0217695106566038 0.031672
1 "WALKING_UPSTAIRS" "fBodyAcc.std...Z" 0.0859565543849057 0.087953471
1 "WALKING_UPSTAIRS" "fBodyAccJerk.std...X" -0.461907025849057 -0.46030501
1 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Y" -0.381777065283019 -0.3708177
1 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Z" -0.726040200754717 -0.72846803
1 "WALKING_UPSTAIRS" "fBodyGyro.std...X" -0.565892490754717 -0.62072762
1 "WALKING_UPSTAIRS" "fBodyGyro.std...Y" 0.151538905566038 0.14504201
1 "WALKING_UPSTAIRS" "fBodyGyro.std...Z" -0.57170784 -0.6078154
1 "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.416260101509434 -0.4221008
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.533059853773585 -0.5320112
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.182985518264151 -0.24848151
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.693930521509434 -0.69161978
2 "LAYING" "tBodyAcc.mean...X" 0.281373403958333 0.28013638
2 "LAYING" "tBodyAcc.mean...Y" -0.0181587397583333 -0.017627091
2 "LAYING" "tBodyAcc.mean...Z" -0.107245610416667 -0.107825015
2 "LAYING" "tGravityAcc.mean...X" -0.509754238125 -0.49866804
2 "LAYING" "tGravityAcc.mean...Y" 0.752536639375 0.76824702
2 "LAYING" "tGravityAcc.mean...Z" 0.646834879583333 0.63786782
2 "LAYING" "tBodyAccJerk.mean...X" 0.0825972511666667 0.077415793
2 "LAYING" "tBodyAccJerk.mean...Y" 0.012254788451875 0.0126347415
2 "LAYING" "tBodyAccJerk.mean...Z" -0.00180264895625 -0.00105438295
2 "LAYING" "tBodyGyro.mean...X" -0.01847660675 -0.027854636
2 "LAYING" "tBodyGyro.mean...Y" -0.111800824583333 -0.0748041455
2 "LAYING" "tBodyGyro.mean...Z" 0.144882846104167 0.085124498
2 "LAYING" "tBodyGyroJerk.mean...X" -0.101974134208333 -0.0986622885
2 "LAYING" "tBodyGyroJerk.mean...Y" -0.0358590176083333 -0.0377933605
2 "LAYING" "tBodyGyroJerk.mean...Z" -0.0701783020833333 -0.056053155
2 "LAYING" "tBodyAccMag.mean.." -0.977435485208333 -0.98914397
2 "LAYING" "tGravityAccMag.mean.." -0.977435485208333 -0.98914397
2 "LAYING" "tBodyAccJerkMag.mean.." -0.987741696041667 -0.991393405
2 "LAYING" "tBodyGyroMag.mean.." -0.950011569583333 -0.985160485
2 "LAYING" "tBodyGyroJerkMag.mean.." -0.991767074166667 -0.99468235
2 "LAYING" "fBodyAcc.mean...X" -0.976725059791667 -0.987024475
2 "LAYING" "fBodyAcc.mean...Y" -0.979800877916667 -0.98768581
2 "LAYING" "fBodyAcc.mean...Z" -0.984380981875 -0.98903304
2 "LAYING" "fBodyAcc.meanFreq...X" -0.146482792591667 -0.119340385
2 "LAYING" "fBodyAcc.meanFreq...Y" 0.2572894655 0.261001715
2 "LAYING" "fBodyAcc.meanFreq...Z" 0.402532553395833 0.42007188
2 "LAYING" "fBodyAccJerk.mean...X" -0.985813630833333 -0.9913902
2 "LAYING" "fBodyAccJerk.mean...Y" -0.982768250416667 -0.98798157
2 "LAYING" "fBodyAccJerk.mean...Z" -0.986197134583333 -0.988970535
2 "LAYING" "fBodyAccJerk.meanFreq...X" 0.159808328563875 0.154164395
2 "LAYING" "fBodyAccJerk.meanFreq...Y" 0.1212064240125 0.14495685
2 "LAYING" "fBodyAccJerk.meanFreq...Z" 0.190558218145833 0.18576913
2 "LAYING" "fBodyGyro.mean...X" -0.9864311425 -0.994178065
2 "LAYING" "fBodyGyro.mean...Y" -0.983321635416667 -0.990546775
2 "LAYING" "fBodyGyro.mean...Z" -0.9626718875 -0.984235215
2 "LAYING" "fBodyGyro.meanFreq...X" 0.10261131938125 0.071279098
2 "LAYING" "fBodyGyro.meanFreq...Y" 0.04228066839375 0.023762113
2 "LAYING" "fBodyGyro.meanFreq...Z" 0.0552985986479167 0.0244513805
2 "LAYING" "fBodyAccMag.mean.." -0.975110196458333 -0.98818473
2 "LAYING" "fBodyAccMag.meanFreq.." 0.2662982125 0.358485015
2 "LAYING" "fBodyBodyAccJerkMag.mean.." -0.985374114791667 -0.992422015
2 "LAYING" "fBodyBodyAccJerkMag.meanFreq.." 0.3417585745 0.356397995
2 "LAYING" "fBodyBodyGyroMag.mean.." -0.972112972708333 -0.990627655
2 "LAYING" "fBodyBodyGyroMag.meanFreq.." 0.01856447223125 -0.0336928365
2 "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.990248702291667 -0.99524514
2 "LAYING" "fBodyBodyGyroJerkMag.meanFreq.." 0.264801505395833 0.30493075
2 "LAYING" "tBodyAcc.std...X" -0.974059464791667 -0.988919415
2 "LAYING" "tBodyAcc.std...Y" -0.98027739875 -0.989997665
2 "LAYING" "tBodyAcc.std...Z" -0.984233296875 -0.99031047
2 "LAYING" "tGravityAcc.std...X" -0.959014441458333 -0.9821439
2 "LAYING" "tGravityAcc.std...Y" -0.988211865208333 -0.99550459
2 "LAYING" "tGravityAcc.std...Z" -0.984230418125 -0.992594315
2 "LAYING" "tBodyAccJerk.std...X" -0.98587216875 -0.991110675
2 "LAYING" "tBodyAccJerk.std...Y" -0.98317254125 -0.988286105
2 "LAYING" "tBodyAccJerk.std...Z" -0.988442014375 -0.9904207
2 "LAYING" "tBodyGyro.std...X" -0.988275232916667 -0.99537465
2 "LAYING" "tBodyGyro.std...Y" -0.982291608958333 -0.9891457
2 "LAYING" "tBodyGyro.std...Z" -0.960306560416667 -0.9829511
2 "LAYING" "tBodyGyroJerk.std...X" -0.993235849166667 -0.995979515
2 "LAYING" "tBodyGyroJerk.std...Y" -0.989567537916667 -0.99368818
2 "LAYING" "tBodyGyroJerk.std...Z" -0.98803582125 -0.99235632
2 "LAYING" "tBodyAccMag.std.." -0.972873912916667 -0.98848705
2 "LAYING" "tGravityAccMag.std.." -0.972873912916667 -0.98848705
2 "LAYING" "tBodyAccJerkMag.std.." -0.98551807625 -0.99276029
2 "LAYING" "tBodyGyroMag.std.." -0.961164053958333 -0.98871388
2 "LAYING" "tBodyGyroJerkMag.std.." -0.989718095208333 -0.995345385
2 "LAYING" "fBodyAcc.std...X" -0.973246482083333 -0.989422445
2 "LAYING" "fBodyAcc.std...Y" -0.981025105625 -0.990269235
2 "LAYING" "fBodyAcc.std...Z" -0.984792185 -0.99115876
2 "LAYING" "fBodyAccJerk.std...X" -0.987250255833333 -0.99221609
2 "LAYING" "fBodyAccJerk.std...Y" -0.984987392916667 -0.98895713
2 "LAYING" "fBodyAccJerk.std...Z" -0.989345368541667 -0.99025146
2 "LAYING" "fBodyGyro.std...X" -0.988860685833333 -0.99567701
2 "LAYING" "fBodyGyro.std...Y" -0.981910616458333 -0.98859912
2 "LAYING" "fBodyGyro.std...Z" -0.963174222291667 -0.98389416
2 "LAYING" "fBodyAccMag.std.." -0.975121387916667 -0.990429465
2 "LAYING" "fBodyBodyAccJerkMag.std.." -0.984568489166667 -0.99271438
2 "LAYING" "fBodyBodyGyroMag.std.." -0.96109837875 -0.98858683
2 "LAYING" "fBodyBodyGyroJerkMag.std.." -0.989492660416667 -0.99556847
2 "SITTING" "tBodyAcc.mean...X" 0.27708735173913 0.27617497
2 "SITTING" "tBodyAcc.mean...Y" -0.0156879937282609 -0.0154911725
2 "SITTING" "tBodyAcc.mean...Z" -0.109218272456522 -0.105193445
2 "SITTING" "tGravityAcc.mean...X" 0.940477273043478 0.954288975
2 "SITTING" "tGravityAcc.mean...Y" -0.105630024498783 -0.12583398
2 "SITTING" "tGravityAcc.mean...Z" 0.19872676876087 0.17322211
2 "SITTING" "tBodyAccJerk.mean...X" 0.0722564387173913 0.076142767
2 "SITTING" "tBodyAccJerk.mean...Y" 0.0116954511323913 0.01011690365
2 "SITTING" "tBodyAccJerk.mean...Z" 0.00760546929869565 -0.000657420005
2 "SITTING" "tBodyGyro.mean...X" -0.0454706620434783 -0.0279965415
2 "SITTING" "tBodyGyro.mean...Y" -0.0599286797043478 -0.074818468
2 "SITTING" "tBodyGyro.mean...Z" 0.0412277462173913 0.0876008915
2 "SITTING" "tBodyGyroJerk.mean...X" -0.0936328412826087 -0.097446921
2 "SITTING" "tBodyGyroJerk.mean...Y" -0.0415602029130435 -0.042771931
2 "SITTING" "tBodyGyroJerk.mean...Z" -0.04358509665 -0.0527143085
2 "SITTING" "tBodyAccMag.mean.." -0.967893623913043 -0.98439197
2 "SITTING" "tGravityAccMag.mean.." -0.967893623913043 -0.98439197
2 "SITTING" "tBodyAccJerkMag.mean.." -0.986774713043478 -0.98962909
2 "SITTING" "tBodyGyroMag.mean.." -0.946035087173913 -0.982594745
2 "SITTING" "tBodyGyroJerkMag.mean.." -0.991081493913043 -0.992412245
2 "SITTING" "fBodyAcc.mean...X" -0.985803840652174 -0.993366015
2 "SITTING" "fBodyAcc.mean...Y" -0.957343498478261 -0.97547212
2 "SITTING" "fBodyAcc.mean...Z" -0.970162172608696 -0.98501446
2 "SITTING" "fBodyAcc.meanFreq...X" 0.08519282071 0.06034106
2 "SITTING" "fBodyAcc.meanFreq...Y" 0.150193956163043 0.134874015
2 "SITTING" "fBodyAcc.meanFreq...Z" 0.0960646759586957 0.0656450045
2 "SITTING" "fBodyAccJerk.mean...X" -0.987848793695652 -0.992605755
2 "SITTING" "fBodyAccJerk.mean...Y" -0.977139702826087 -0.98157504
2 "SITTING" "fBodyAccJerk.mean...Z" -0.985129050217391 -0.98860896
2 "SITTING" "fBodyAccJerk.meanFreq...X" 0.305546818084783 0.296360335
2 "SITTING" "fBodyAccJerk.meanFreq...Y" 0.0262448647134783 0.028425436
2 "SITTING" "fBodyAccJerk.meanFreq...Z" 0.0929030630369565 0.088895882
2 "SITTING" "fBodyGyro.mean...X" -0.982621389565217 -0.98987658
2 "SITTING" "fBodyGyro.mean...Y" -0.982100923695652 -0.986543245
2 "SITTING" "fBodyGyro.mean...Z" -0.959814822391304 -0.97331094
2 "SITTING" "fBodyGyro.meanFreq...X" 0.130523120891304 0.10379171
2 "SITTING" "fBodyGyro.meanFreq...Y" -0.192142737913043 -0.22375923
2 "SITTING" "fBodyGyro.meanFreq...Z" 0.0409472348676087 -0.0149832865
2 "SITTING" "fBodyAccMag.mean.." -0.96127374826087 -0.98370441
2 "SITTING" "fBodyAccMag.meanFreq.." 0.130934202854348 0.13327376
2 "SITTING" "fBodyBodyAccJerkMag.mean.." -0.983874698913043 -0.990047635
2 "SITTING" "fBodyBodyAccJerkMag.meanFreq.." 0.280062423956522 0.36052804
2 "SITTING" "fBodyBodyGyroMag.mean.." -0.971840596086956 -0.983181875
2 "SITTING" "fBodyBodyGyroMag.meanFreq.." -0.106358909173913 -0.099741624
2 "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.989861950869565 -0.9930018
2 "SITTING" "fBodyBodyGyroJerkMag.meanFreq.." 0.1947221493 0.23667078
2 "SITTING" "tBodyAcc.std...X" -0.986822279565217 -0.9950792
2 "SITTING" "tBodyAcc.std...Y" -0.950704499130435 -0.97567974
2 "SITTING" "tBodyAcc.std...Z" -0.95982817173913 -0.979514725
2 "SITTING" "tGravityAcc.std...X" -0.979988760869565 -0.99682267
2 "SITTING" "tGravityAcc.std...Y" -0.956750273043478 -0.990321075
2 "SITTING" "tGravityAcc.std...Z" -0.954415873043478 -0.98620911
2 "SITTING" "tBodyAccJerk.std...X" -0.988055854130435 -0.99222169
2 "SITTING" "tBodyAccJerk.std...Y" -0.977983955434783 -0.98211649
2 "SITTING" "tBodyAccJerk.std...Z" -0.98751821173913 -0.990656025
2 "SITTING" "tBodyGyro.std...X" -0.985742027826087 -0.992962005
2 "SITTING" "tBodyGyro.std...Y" -0.978919526956522 -0.983881985
2 "SITTING" "tBodyGyro.std...Z" -0.959803708695652 -0.975642185
2 "SITTING" "tBodyGyroJerk.std...X" -0.989709023043478 -0.992967105
2 "SITTING" "tBodyGyroJerk.std...Y" -0.990889614782609 -0.993027705
2 "SITTING" "tBodyGyroJerk.std...Z" -0.985542325652174 -0.98821203
2 "SITTING" "tBodyAccMag.std.." -0.953081444130435 -0.98396564
2 "SITTING" "tGravityAccMag.std.." -0.953081444130435 -0.98396564
2 "SITTING" "tBodyAccJerkMag.std.." -0.984475868043478 -0.9915193
2 "SITTING" "tBodyGyroMag.std.." -0.961313624130435 -0.97942968
2 "SITTING" "tBodyGyroJerkMag.std.." -0.989594919565217 -0.99283734
2 "SITTING" "fBodyAcc.std...X" -0.98736209 -0.99557555
2 "SITTING" "fBodyAcc.std...Y" -0.950073754130435 -0.975042745
2 "SITTING" "fBodyAcc.std...Z" -0.956862864130435 -0.97749633
2 "SITTING" "fBodyAccJerk.std...X" -0.989459107391304 -0.99273613
2 "SITTING" "fBodyAccJerk.std...Y" -0.980804228478261 -0.984056105
2 "SITTING" "fBodyAccJerk.std...Z" -0.988570804130435 -0.990603585
2 "SITTING" "fBodyGyro.std...X" -0.986808501521739 -0.994320515
2 "SITTING" "fBodyGyro.std...Y" -0.977356188695652 -0.98180493
2 "SITTING" "fBodyGyro.std...Z" -0.963522659782609 -0.978232865
2 "SITTING" "fBodyAccMag.std.." -0.955575602173913 -0.98472259
2 "SITTING" "fBodyBodyAccJerkMag.std.." -0.984124185869565 -0.991184975
2 "SITTING" "fBodyBodyGyroMag.std.." -0.961385745217391 -0.98008904
2 "SITTING" "fBodyBodyGyroJerkMag.std.." -0.989632908913043 -0.99298308
2 "STANDING" "tBodyAcc.mean...X" 0.277911472222222 0.277432005
2 "STANDING" "tBodyAcc.mean...Y" -0.0184208270166667 -0.0185121125
2 "STANDING" "tBodyAcc.mean...Z" -0.105908536055556 -0.109954355
2 "STANDING" "tGravityAcc.mean...X" 0.896928566851852 0.890332185
2 "STANDING" "tGravityAcc.mean...Y" -0.370062696851852 -0.38030765
2 "STANDING" "tGravityAcc.mean...Z" 0.129747161222222 0.136161695
2 "STANDING" "tBodyAccJerk.mean...X" 0.0747588597592593 0.0753320855
2 "STANDING" "tBodyAccJerk.mean...Y" 0.0103291774794444 0.0108735155
2 "STANDING" "tBodyAccJerk.mean...Z" -0.00837158846722222 0.000645912685
2 "STANDING" "tBodyGyro.mean...X" -0.0238623875712963 -0.027296844
2 "STANDING" "tBodyGyro.mean...Y" -0.0820396577592593 -0.0779154325
2 "STANDING" "tBodyGyro.mean...Z" 0.0878351695481481 0.0856831415
2 "STANDING" "tBodyGyroJerk.mean...X" -0.105562157888889 -0.0989650035
2 "STANDING" "tBodyGyroJerk.mean...Y" -0.042241953537037 -0.0401724315
2 "STANDING" "tBodyGyroJerk.mean...Z" -0.0546539479425926 -0.052304682
2 "STANDING" "tBodyAccMag.mean.." -0.965875181296296 -0.981458565
2 "STANDING" "tGravityAccMag.mean.." -0.965875181296296 -0.981458565
2 "STANDING" "tBodyAccJerkMag.mean.." -0.980489077407407 -0.988474925
2 "STANDING" "tBodyGyroMag.mean.." -0.963466341851852 -0.981738905
2 "STANDING" "tBodyGyroJerkMag.mean.." -0.983951904259259 -0.991605285
2 "STANDING" "fBodyAcc.mean...X" -0.983946739814815 -0.99305078
2 "STANDING" "fBodyAcc.mean...Y" -0.959871697407407 -0.974243225
2 "STANDING" "fBodyAcc.mean...Z" -0.962471195740741 -0.98113554
2 "STANDING" "fBodyAcc.meanFreq...X" 0.108519182924074 0.11725007
2 "STANDING" "fBodyAcc.meanFreq...Y" 0.0623378066683333 0.030393373
2 "STANDING" "fBodyAcc.meanFreq...Z" 0.104462499601852 0.066788824
2 "STANDING" "fBodyAccJerk.mean...X" -0.980973241666667 -0.991286735
2 "STANDING" "fBodyAccJerk.mean...Y" -0.970851337962963 -0.981120965
